time,symbol,position_change,new_position
2017-04-11 00:00:00,GBPUSD,-0.032614,-0.115899
2017-04-11 04:00:00,EURUSD,-0.033047,-0.367367
2017-04-11 04:00:00,XAUUSD,0.049158,0.40389
2017-04-11 12:00:00,XAUUSD,-0.080547,0.323342
2017-04-12 00:00:00,EURUSD,-0.025232,-0.3926
2017-04-12 04:00:00,XAUUSD,0.063234,0.386576
2017-04-12 08:00:00,USDJPY,-0.034414,-0.127606
2017-04-12 16:00:00,EURUSD,0.048157,-0.344443
2017-04-13 00:00:00,USDJPY,-0.028506,-0.156112
2017-04-13 00:00:00,XAUUSD,0.059556,0.446132
2017-04-13 08:00:00,GBPUSD,0.036415,-0.079483
2017-04-13 08:00:00,XAUUSD,0.051574,0.497706
2017-04-13 20:00:00,USDJPY,-0.032277,-0.188389
2017-04-13 20:00:00,XAUUSD,0.052588,0.550293
2017-04-14 00:00:00,EURUSD,-0.032219,-0.376662
2017-04-14 04:00:00,XAUUSD,0.054864,0.605157
2017-04-14 12:00:00,USDJPY,-0.033471,-0.22186
2017-04-14 12:00:00,XAUUSD,0.057669,0.662826
2017-04-14 16:00:00,EURUSD,-0.028344,-0.405006
2017-04-14 20:00:00,XAUUSD,0.060464,0.72329
2017-04-16 20:00:00,XAUUSD,-0.055619,0.667671
2017-04-17 04:00:00,USDJPY,-0.028995,-0.250855
2017-04-17 16:00:00,GBPUSD,0.032429,-0.047054
2017-04-18 00:00:00,XAUUSD,0.067696,0.735367
2017-04-18 08:00:00,XAUUSD,0.052301,0.787668
2017-04-18 12:00:00,GBPUSD,0.041148,-0.005907
2017-04-18 16:00:00,EURUSD,0.036003,-0.369003
2017-04-19 04:00:00,GBPUSD,0.038382,0.032476
2017-04-19 04:00:00,XAUUSD,0.049085,0.836754
2017-04-19 08:00:00,EURUSD,0.026159,-0.342844
2017-04-19 16:00:00,USDJPY,-0.028471,-0.279326
2017-04-19 20:00:00,XAUUSD,0.05459,0.891343
2017-04-20 00:00:00,GBPUSD,0.033078,0.065554
2017-04-20 04:00:00,EURUSD,0.031221,-0.311623
2017-04-20 04:00:00,XAUUSD,0.051407,0.942751
2017-04-20 12:00:00,XAUUSD,0.049832,0.992583
2017-04-20 16:00:00,EURUSD,0.05534,-0.256283
2017-04-20 20:00:00,GBPUSD,0.034437,0.099991
2017-04-20 20:00:00,USDJPY,-0.028159,-0.307485
2017-04-21 04:00:00,XAUUSD,0.069849,1.062432
2017-04-21 20:00:00,GBPUSD,0.031208,0.131199
2017-04-21 20:00:00,XAUUSD,0.05418,1.116612
2017-04-23 20:00:00,EURUSD,0.161484,-0.094799
2017-04-23 20:00:00,USDJPY,0.083552,-0.223934
2017-04-23 20:00:00,XAUUSD,-0.272079,0.844533
2017-04-24 08:00:00,EURUSD,0.026843,-0.067955
2017-04-24 12:00:00,XAUUSD,-0.081827,0.762706
2017-04-24 20:00:00,GBPUSD,0.031585,0.162784
2017-04-25 04:00:00,EURUSD,0.030556,-0.0374
2017-04-25 04:00:00,USDJPY,0.030579,-0.193354
2017-04-25 16:00:00,EURUSD,0.028723,-0.008677
2017-04-25 20:00:00,XAUUSD,0.053398,0.816104
2017-04-26 00:00:00,GBPUSD,0.029903,0.192687
2017-04-26 04:00:00,EURUSD,0.027539,0.018862
2017-04-26 16:00:00,USDJPY,0.045668,-0.147686
2017-04-26 20:00:00,EURUSD,0.028087,0.046949
2017-04-27 12:00:00,EURUSD,0.027711,0.07466
2017-04-27 12:00:00,GBPUSD,0.035017,0.227704
2017-04-27 20:00:00,XAUUSD,0.054242,0.870346
2017-04-28 04:00:00,EURUSD,0.025456,0.100116
2017-04-28 12:00:00,GBPUSD,0.030162,0.257866
2017-04-28 16:00:00,XAUUSD,0.051667,0.922013
2017-04-30 20:00:00,EURUSD,0.025081,0.125197
2017-04-30 20:00:00,USDJPY,0.032434,-0.115252
2017-05-01 00:00:00,XAUUSD,-0.166341,0.755672
2017-05-01 12:00:00,EURUSD,0.031403,0.1566
2017-05-01 20:00:00,USDJPY,0.030769,-0.084483
2017-05-02 00:00:00,EURUSD,0.026602,0.183202
2017-05-02 04:00:00,GBPUSD,0.030522,0.288388
2017-05-02 12:00:00,EURUSD,0.030281,0.213484
2017-05-02 16:00:00,USDJPY,0.02999,-0.054493
2017-05-03 00:00:00,EURUSD,0.034274,0.247758
2017-05-03 12:00:00,XAUUSD,-0.06675,0.688922
