signal_time,entry_time,direction,confidence,volume,entry_price,sl,tp,initial_sl,initial_tp,sl_pips,tp_pips,max_bars,bars_held,peak_pips,exit_time,exit_price,exit_reason,pnl_pips,pnl_dollars,symbol,magic
2025-02-07 08:00:00,2025-02-07 08:15:00,buy,0.7137451194665348,0.01,151.64699999999996,151.739,151.94699999999997,151.54699999999997,151.94699999999997,10.0,30.0,2,2,19.20000000000357,2025-02-07 08:45:00,151.739,trail_sl,7.400000000004138,0.7400000000004139,USDJPY,
2025-02-07 15:30:00,2025-02-07 15:45:00,buy,0.7301959885421011,0.01,151.96599999999998,151.86599999999999,152.266,151.86599999999999,152.266,10.0,30.0,2,1,3.8000000000010914,2025-02-07 16:00:00,151.86599999999999,trail_sl,-11.799999999999432,-1.179999999999943,USDJPY,
2025-02-07 16:00:00,2025-02-07 16:15:00,sell,0.6543496471275013,0.01,151.80700000000002,151.652,151.507,151.907,151.507,10.0,30.0,1,1,25.500000000002387,2025-02-07 16:30:00,151.652,trail_sl,13.700000000002955,1.3700000000002956,USDJPY,
2025-02-07 21:00:00,2025-02-07 21:15:00,buy,0.6765868582667427,0.01,151.37499999999997,151.429,151.67499999999998,151.27499999999998,151.67499999999998,10.0,30.0,1,1,15.400000000002478,2025-02-07 21:30:00,151.429,trail_sl,3.600000000003047,0.3600000000003047,USDJPY,
2025-02-10 01:00:00,2025-02-10 01:15:00,buy,0.7098411326784104,0.01,151.545,151.782,151.845,151.445,151.845,10.0,30.0,2,2,33.70000000000175,2025-02-10 01:45:00,151.782,trail_sl,21.90000000000232,2.1900000000002318,USDJPY,
2025-02-10 04:00:00,2025-02-10 04:15:00,buy,0.7095417304084706,0.01,152.14,152.04,152.44,152.04,152.44,10.0,30.0,2,2,7.400000000001228,2025-02-10 04:45:00,152.151,bar_end,-0.6999999999975899,-0.06999999999975899,USDJPY,
2025-02-12 15:00:00,2025-02-12 15:15:00,buy,0.7689686211405671,0.01,153.43299999999996,154.356,153.73299999999998,153.33299999999997,153.73299999999998,10.0,30.0,2,1,102.30000000000246,2025-02-12 15:30:00,154.356,trail_sl,90.50000000000303,9.050000000000303,USDJPY,
2025-02-14 15:00:00,2025-02-14 15:15:00,sell,0.8269108572009357,0.01,152.74800000000002,152.249,152.448,152.848,152.448,10.0,30.0,4,1,59.900000000001796,2025-02-14 15:30:00,152.249,trail_sl,48.10000000000237,4.810000000000237,USDJPY,
2025-02-18 09:15:00,2025-02-18 09:30:00,buy,0.6507359436782231,0.01,151.91899999999998,151.819,152.219,151.819,152.219,10.0,30.0,1,1,14.800000000002456,2025-02-18 09:45:00,152.055,bar_end,11.80000000000241,1.180000000000241,USDJPY,
2025-02-19 16:15:00,2025-02-19 16:30:00,sell,0.673662901304322,0.01,151.407,151.507,151.107,151.507,151.107,10.0,30.0,1,1,7.699999999999818,2025-02-19 16:45:00,151.335,bar_end,5.400000000000273,0.5400000000000273,USDJPY,
2025-02-20 16:15:00,2025-02-20 16:30:00,sell,0.6589897088214788,0.01,149.83800000000002,149.93800000000002,149.538,149.93800000000002,149.538,10.0,30.0,1,1,3.900000000001569,2025-02-20 16:45:00,149.816,bar_end,0.4000000000019781,0.040000000000197815,USDJPY,
2025-02-20 17:00:00,2025-02-20 17:15:00,sell,0.6551907513604286,0.01,149.66400000000002,149.764,149.364,149.764,149.364,10.0,30.0,1,1,4.100000000002524,2025-02-20 17:30:00,149.644,bar_end,0.20000000000102314,0.020000000000102314,USDJPY,
2025-02-21 16:15:00,2025-02-21 16:30:00,sell,0.7947690498283562,0.01,150.11700000000002,149.846,149.817,150.217,149.817,10.0,30.0,2,1,37.10000000000093,2025-02-21 16:45:00,149.846,trail_sl,25.3000000000015,2.53000000000015,USDJPY,
2025-02-24 01:30:00,2025-02-24 01:45:00,buy,0.7727911714124797,0.01,149.41299999999998,149.313,149.713,149.313,149.713,10.0,30.0,2,1,0.0,2025-02-24 02:00:00,149.313,trail_sl,-11.799999999999432,-1.179999999999943,USDJPY,
2025-02-24 16:00:00,2025-02-24 16:15:00,sell,0.7596340605611238,0.01,149.64400000000003,149.559,149.34400000000002,149.74400000000003,149.34400000000002,10.0,30.0,2,1,18.50000000000307,2025-02-24 16:30:00,149.559,trail_sl,6.700000000003638,0.6700000000003639,USDJPY,
2025-02-25 15:00:00,2025-02-25 15:15:00,sell,0.8567082845372149,0.01,149.72100000000003,149.56799999999998,149.42100000000002,149.82100000000003,149.42100000000002,10.0,30.0,4,1,25.300000000004275,2025-02-25 15:30:00,149.56799999999998,trail_sl,13.500000000004842,1.3500000000004844,USDJPY,
2025-02-26 16:30:00,2025-02-26 16:45:00,buy,0.6912343258790334,0.01,149.67899999999997,149.74,149.97899999999998,149.57899999999998,149.97899999999998,10.0,30.0,1,1,16.10000000000298,2025-02-26 17:00:00,149.74,trail_sl,4.300000000003547,0.4300000000003547,USDJPY,
2025-02-26 17:00:00,2025-02-26 17:15:00,sell,0.7366376347328082,0.01,149.60300000000004,149.54999999999998,149.30300000000003,149.70300000000003,149.30300000000003,10.0,30.0,2,1,15.300000000004843,2025-02-26 17:30:00,149.54999999999998,trail_sl,3.5000000000054117,0.35000000000054116,USDJPY,
2025-02-27 10:00:00,2025-02-27 10:15:00,buy,0.896789527946679,0.01,149.54999999999998,149.632,149.85,149.45,149.85,10.0,30.0,4,2,18.200000000001637,2025-02-27 10:45:00,149.632,trail_sl,6.400000000002206,0.6400000000002206,USDJPY,
2025-03-03 03:15:00,2025-03-03 03:30:00,sell,0.6696800364860874,0.01,150.342,150.442,150.042,150.442,150.042,10.0,30.0,1,1,2.600000000001046,2025-03-03 03:45:00,150.409,bar_end,-8.499999999997886,-0.8499999999997886,USDJPY,
2025-03-03 16:00:00,2025-03-03 16:15:00,sell,0.681375880147868,0.01,150.83200000000002,150.93200000000002,150.532,150.93200000000002,150.532,10.0,30.0,1,1,11.600000000001387,2025-03-03 16:30:00,150.739,bar_end,7.500000000001774,0.7500000000001774,USDJPY,
2025-03-04 20:15:00,2025-03-04 20:30:00,buy,0.7024365041922643,0.01,148.94799999999998,149.034,149.248,148.84799999999998,149.248,10.0,30.0,2,1,18.600000000000705,2025-03-04 20:45:00,149.034,trail_sl,6.8000000000012735,0.6800000000001274,USDJPY,
2025-03-05 14:00:00,2025-03-05 14:15:00,buy,0.7156231782530662,0.01,149.29199999999997,149.412,149.59199999999998,149.19199999999998,149.59199999999998,10.0,30.0,2,2,22.00000000000273,2025-03-05 14:45:00,149.412,trail_sl,10.200000000003296,1.0200000000003298,USDJPY,
2025-03-05 15:00:00,2025-03-05 15:15:00,sell,0.8213493025833115,0.01,149.169,149.039,148.869,149.269,148.869,10.0,30.0,4,2,23.00000000000182,2025-03-05 15:45:00,149.039,trail_sl,11.200000000002387,1.1200000000002388,USDJPY,
2025-03-05 17:15:00,2025-03-05 17:30:00,buy,0.7170709036169437,0.01,148.67,149.00400000000002,148.97,148.57,148.97,10.0,30.0,2,1,43.40000000000259,2025-03-05 17:45:00,149.00400000000002,trail_sl,31.60000000000316,3.1600000000003163,USDJPY,
